Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,405.08503336597244,73.94444076546995,444.67972235489185,477.3834100896288,224.88645230773173,428.8704955639598,326.6847929668089,416.1573199177331,428.8704955639598,237.63940100573367,429.67388920756576,418.88029632584033
1,391.30706835404135,73.25121178084906,238.07482172322202,432.28231633491157,483.81969572552066,439.22520809874555,436.9167019779112,380.8227036578165,308.6832055949905,482.8321152697477,371.6908324865557,370.63444284440243
2,391.34448575137884,73.24713870580679,324.13559715881513,470.1523159072358,364.3513910958399,418.20472548015294,319.698866578176,389.1527424053941,374.08478012676505,419.04256901421326,422.07368915386456,412.0367203621717
3,391.344322434086,73.24715507552214,415.8714378155362,368.9015764145426,279.80007659312463,466.321380205053,320.2581014390622,368.78812488935165,478.31780267096883,482.8321152697477,403.11021066728125,447.2602890786236
4,391.344322434086,73.24715507552214,181.30088424413125,404.95205460162737,440.2478540247942,257.98169125154413,435.1463166017202,387.6734269554243,429.67388920756576,422.60042975444935,492.3797209189242,380.8227036578165
5,391.344322434086,73.24715507552214,400.75280601429097,310.773747546071,391.1159500648022,428.8704955639598,436.9167019779112,368.78812488935165,443.34713559062993,449.3625925526957,404.0993244597272,364.20017052814796
6,391.344322434086,73.24715507552214,452.92879287768176,426.0528490012698,429.74195511135684,353.0081995556871,457.85365309340136,393.58305903531345,181.30088424413125,451.30174839433346,484.23243062207786,361.18211703972975
7,391.344322434086,73.24715507552214,279.80007659312463,449.05762667418276,478.1699121225565,224.88645230773173,246.30796505235978,437.8111592997461,302.85559799728486,286.7899230106988,56.6979773128641,279.80007659312463
8,391.344322434086,73.24715507552214,446.30180861850636,479.48374916003615,391.1159500648022,367.2214541649254,439.22520809874555,389.1527424053941,343.0421309619583,224.88645230773173,198.58145076713973,360.0353377981305
9,391.344322434086,73.24715507552214,437.6055462592858,350.88364270530275,476.3967226492115,218.70391404578723,476.3967226492115,375.66774866790826,379.75813202842573,279.80007659312463,415.8247551020864,431.4463376918286
10,391.344322434086,73.24715507552214,370.5166273364229,426.0528490012698,432.48264607723166,254.830774650137,435.1463166017202,447.7665332541983,181.30088424413125,476.3967226492115,376.6180120051737,375.63552297613575
11,391.344322434086,73.24715507552214,361.18211703972975,404.95205460162737,308.4752089637303,399.83286400156163,465.216993743903,308.66218930249903,324.5268113187799,483.4005049169395,398.720193906805,279.80007659312463
12,391.344322434086,73.24715507552214,400.75280601429097,483.7537736946192,415.73284161818884,431.46106145772166,436.42589241796446,368.78812488935165,302.85559799728486,470.9975966161156,368.9015764145426,484.33817668239504
13,391.344322434086,73.24715507552214,229.91799028229926,450.2774174601278,373.8746820154277,414.8223653119731,436.34464376696025,401.48098481970874,412.05464383618676,466.321380205053,327.2123334515952,399.4433809061803
